1,1,718.96,104.85,50.00,150.00,1
1,2,744.59,107.09,50.00,150.00,1
1,3,728.81,108.14,50.00,150.00,1
1,4,724.34,106.12,50.00,150.00,1
2,1,718.94,105.05,50.00,150.00,1
2,2,744.56,107.36,50.00,150.00,1
2,3,728.82,108.44,50.00,150.00,1
2,4,724.32,106.36,50.00,150.00,1
3,1,718.91,105.24,50.00,150.00,1
3,2,744.52,107.60,50.00,150.00,1
3,3,728.86,108.71,50.00,150.00,1
3,4,724.28,106.57,50.00,150.00,1
4,1,718.91,105.24,50.00,150.00,1
4,2,744.52,107.60,50.00,150.00,1
4,3,728.86,108.71,50.00,150.00,1
4,4,724.28,106.57,50.00,150.00,1
5,1,718.91,105.24,50.00,150.00,1
5,2,744.52,107.60,50.00,150.00,1
5,3,728.86,108.71,50.00,150.00,1
5,4,724.28,106.57,50.00,150.00,1
6,1,718.77,105.59,50.00,150.00,1
6,2,744.31,108.05,50.00,150.00,1
6,3,729.09,109.25,50.00,150.00,1
6,4,724.05,106.98,50.00,150.00,1
7,1,718.70,105.65,50.00,150.00,1
7,2,744.21,108.12,50.00,150.00,1
7,3,729.21,109.36,50.00,150.00,1
7,4,723.95,107.04,50.00,150.00,1
8,1,718.62,105.69,50.00,150.00,1
8,2,744.09,108.17,50.00,150.00,1
8,3,729.36,109.44,50.00,150.00,1
8,4,723.83,107.09,50.00,150.00,1
9,1,718.53,105.71,50.00,150.00,1
9,2,743.96,108.20,50.00,150.00,1
9,3,729.53,109.51,50.00,150.00,1
9,4,723.69,107.11,50.00,150.00,1
10,1,718.53,105.71,50.00,150.00,1
10,2,743.96,108.20,50.00,150.00,1
10,3,729.53,109.51,50.00,150.00,1
10,4,723.69,107.11,50.00,150.00,1
11,1,718.53,105.71,50.00,150.00,1
11,2,743.96,108.20,50.00,150.00,1
11,3,729.53,109.51,50.00,150.00,1
11,4,723.69,107.11,50.00,150.00,1
12,1,718.07,105.73,50.00,150.00,1
12,2,743.28,108.22,50.00,150.00,1
12,3,730.42,109.69,50.00,150.00,1
12,4,722.97,107.11,50.00,150.00,1
13,1,718.07,105.73,50.00,150.00,1
13,2,743.28,108.22,50.00,150.00,1
13,3,730.42,109.69,50.00,150.00,1
13,4,722.97,107.11,50.00,150.00,1
14,1,717.93,105.72,50.00,150.00,1
14,2,743.08,108.21,50.00,150.00,1
14,3,730.69,109.72,50.00,150.00,1
14,4,722.75,107.09,50.00,150.00,1
15,1,717.78,105.72,50.00,150.00,1
15,2,742.86,108.19,50.00,150.00,1
15,3,730.99,109.76,50.00,150.00,1
15,4,722.52,107.08,50.00,150.00,1
16,1,717.78,105.72,50.00,150.00,1
16,2,742.86,108.19,50.00,150.00,1
16,3,730.99,109.76,50.00,150.00,1
16,4,722.52,107.08,50.00,150.00,1
17,1,717.78,105.72,50.00,150.00,1
17,2,742.86,108.19,50.00,150.00,1
