1,1,380.56,490.49,50.00,150.00,1
1,2,1453.46,478.52,50.00,150.00,1
2,1,382.53,490.49,50.00,150.00,1
2,2,1451.61,478.52,50.00,150.00,1
3,1,385.00,490.49,50.00,150.00,1
3,2,1449.30,478.52,50.00,150.00,1
4,1,387.97,490.49,50.00,150.00,1
4,2,1446.53,478.52,50.00,150.00,1
5,1,391.42,490.49,50.00,150.00,1
5,2,1443.30,478.52,50.00,150.00,1
6,1,395.37,490.49,50.00,150.00,1
6,2,1439.60,478.52,50.00,150.00,1
7,1,399.82,490.49,50.00,150.00,1
7,2,1435.45,478.52,50.00,150.00,1
8,1,404.76,490.49,50.00,150.00,1
8,2,1430.83,478.52,50.00,150.00,1
9,1,410.19,490.49,50.00,150.00,1
9,2,1425.75,478.52,50.00,150.00,1
10,1,416.12,490.49,50.00,150.00,1
10,2,1420.21,478.52,50.00,150.00,1
11,1,422.54,490.49,50.00,150.00,1
11,2,1414.21,478.52,50.00,150.00,1
12,1,429.22,490.49,50.00,150.00,1
12,2,1407.95,478.52,50.00,150.00,1
13,1,435.91,490.49,50.00,150.00,1
13,2,1401.70,478.52,50.00,150.00,1
14,1,442.60,490.49,50.00,150.00,1
14,2,1395.44,478.52,50.00,150.00,1
15,1,449.29,490.49,50.00,150.00,1
15,2,1389.19,478.52,50.00,150.00,1
16,1,455.98,490.49,50.00,150.00,1
16,2,1382.93,478.52,50.00,150.00,1
17,1,462.67,490.49,50.00,150.00,1
17,2,1376.68,478.52,50.00,150.00,1
18,1,469.36,490.49,50.00,150.00,1
18,2,1370.42,478.52,50.00,150.00,1
19,1,476.05,490.49,50.00,150.00,1
19,2,1364.17,478.52,50.00,150.00,1
20,1,482.74,490.49,50.00,150.00,1
20,2,1357.91,478.52,50.00,150.00,1
21,1,489.42,490.49,50.00,150.00,1
21,2,1351.66,478.52,50.00,150.00,1
22,1,496.11,490.49,50.00,150.00,1
22,2,1345.40,478.52,50.00,150.00,1
23,1,502.80,490.49,50.00,150.00,1
23,2,1339.15,478.52,50.00,150.00,1
24,1,509.49,490.49,50.00,150.00,1
24,2,1332.89,478.52,50.00,150.00,1
25,1,516.18,490.49,50.00,150.00,1
25,2,1326.64,478.52,50.00,150.00,1
26,1,522.87,490.49,50.00,150.00,1
26,2,1320.38,478.52,50.00,150.00,1
27,1,529.56,490.49,50.00,150.00,1
27,2,1314.13,478.52,50.00,150.00,1
28,1,536.25,490.49,50.00,150.00,1
28,2,1307.88,478.52,50.00,150.00,1
29,1,542.94,490.49,50.00,150.00,1
29,2,1301.62,478.52,50.00,150.00,1
30,1,549.62,490.49,50.00,150.00,1
30,2,1295.37,478.52,50.00,150.00,1
31,1,556.31,490.49,50.00,150.00,1
31,2,1289.11,478.52,50.00,150.00,1
32,1,563.00,490.49,50.00,150.00,1
32,2,1282.86,478.52,50.00,150.00,1
33,1,569.69,490.49,50.00,150.00,1
33,2,1276.60,478.52,50.00,150.00,1
34,1,576.38,490.49,50.00,150.00,1
34,2,1270.35,478.52,50.00,150.00,1
35,1,583.07,490.49,50.00,150.00,1
35,2,1264.09,478.52,50.00,150.00,1
36,1,589.76,490.49,50.00,150.00,1
36,2,1257.84,478.52,50.00,150.00,1
37,1,596.45,490.49,50.00,150.00,1
37,2,1251.58,478.52,50.00,150.00,1
38,1,603.13,490.49,50.00,150.00,1
38,2,1245.33,478.52,50.00,150.00,1
39,1,609.82,490.49,50.00,150.00,1
39,2,1239.07,478.52,50.00,150.00,1
40,1,616.51,490.49,50.00,150.00,1
40,2,1232.82,478.52,50.00,150.00,1
41,1,623.20,490.49,50.00,150.00,1
41,2,1226.56,478.52,50.00,150.00,1
42,1,629.89,490.49,50.00,150.00,1
42,2,1220.31,478.52,50.00,150.00,1
43,1,636.58,490.49,50.00,150.00,1
43,2,1214.05,478.52,50.00,150.00,1
44,1,643.27,490.49,50.00,150.00,1
44,2,1207.80,478.52,50.00,150.00,1
45,1,649.96,490.49,50.00,150.00,1
45,2,1201.55,478.52,50.00,150.00,1
46,1,656.65,490.49,50.00,150.00,1
46,2,1195.29,478.52,50.00,150.00,1
47,1,663.33,490.49,50.00,150.00,1
47,2,1189.04,478.52,50.00,150.00,1
48,1,670.02,490.49,50.00,150.00,1
48,2,1182.78,478.52,50.00,150.00,1
49,1,676.71,490.49,50.00,150.00,1
49,2,1176.53,478.52,50.00,150.00,1
50,1,683.40,490.49,50.00,150.00,1
50,2,1170.27,478.52,50.00,150.00,1
51,1,690.09,490.49,50.00,150.00,1
51,2,1164.02,478.52,50.00,150.00,1
52,1,696.78,490.49,50.00,150.00,1
52,2,1157.76,478.52,50.00,150.00,1
53,1,703.47,490.49,50.00,150.00,1
53,2,1151.51,478.52,50.00,150.00,1
54,1,710.16,490.49,50.00,150.00,1
54,2,1145.25,478.52,50.00,150.00,1
55,1,716.85,490.49,50.00,150.00,1
55,2,1139.00,478.52,50.00,150.00,1
56,1,723.53,490.49,50.00,150.00,1
56,2,1132.74,478.52,50.00,150.00,1
57,1,730.22,490.49,50.00,150.00,1
57,2,1126.49,478.52,50.00,150.00,1
58,1,736.91,490.49,50.00,150.00,1
58,2,1120.23,478.52,50.00,150.00,1
59,1,743.60,490.49,50.00,150.00,1
59,2,1113.98,478.52,50.00,150.00,1
60,1,750.29,490.49,50.00,150.00,1
60,2,1107.72,478.52,50.00,150.00,1
61,1,756.98,490.49,50.00,150.00,1
61,2,1101.47,478.52,50.00,150.00,1
62,1,763.67,490.49,50.00,150.00,1
62,2,1095.22,478.52,50.00,150.00,1
63,1,770.36,490.49,50.00,150.00,1
63,2,1088.96,478.52,50.00,150.00,1
64,1,777.05,490.49,50.00,150.00,1
64,2,1082.71,478.52,50.00,150.00,1
65,1,783.73,490.49,50.00,150.00,1
65,2,1076.45,478.52,50.00,150.00,1
66,1,790.42,490.49,50.00,150.00,1
66,2,1070.20,478.52,50.00,150.00,1
67,1,797.11,490.49,50.00,150.00,1
67,2,1063.94,478.52,50.00,150.00,1
