1,1,615.00,170.51,50.00,150.00,1
1,3,425.60,174.78,50.00,150.00,1
2,1,615.00,170.51,50.00,150.00,1
2,3,425.60,174.78,50.00,150.00,1
3,1,615.00,170.44,50.00,150.00,1
3,3,426.48,174.78,50.00,150.00,1
4,1,615.00,170.37,50.00,150.00,1
4,3,427.37,174.78,50.00,150.00,1
5,1,615.00,170.28,50.00,150.00,1
5,3,428.55,174.78,50.00,150.00,1
6,1,615.00,170.28,50.00,150.00,1
6,3,428.55,174.78,50.00,150.00,1
7,1,615.00,170.03,50.00,150.00,1
7,3,431.80,174.78,50.00,150.00,1
8,1,615.00,170.03,50.00,150.00,1
8,3,431.80,174.78,50.00,150.00,1
9,1,615.00,169.69,50.00,150.00,1
9,3,436.24,174.78,50.00,150.00,1
10,1,615.00,169.69,50.00,150.00,1
10,3,436.24,174.78,50.00,150.00,1
11,1,615.00,169.27,50.00,150.00,1
11,3,441.85,174.78,50.00,150.00,1
12,1,615.00,169.27,50.00,150.00,1
12,3,441.85,174.78,50.00,150.00,1
13,1,615.00,168.76,50.00,150.00,1
13,3,448.65,174.78,50.00,150.00,1
14,1,615.00,168.76,50.00,150.00,1
14,3,448.65,174.78,50.00,150.00,1
15,1,615.00,168.19,50.00,150.00,1
15,3,456.50,174.78,50.00,150.00,1
16,1,615.00,168.19,50.00,150.00,1
16,3,456.50,174.78,50.00,150.00,1
17,1,615.00,167.61,50.00,150.00,1
17,3,464.50,174.78,50.00,150.00,1
18,1,615.00,167.61,50.00,150.00,1
18,3,464.50,174.78,50.00,150.00,1
19,1,615.00,167.05,50.00,150.00,1
19,3,472.51,174.78,50.00,150.00,1
20,1,615.00,167.05,50.00,150.00,1
20,3,472.51,174.78,50.00,150.00,1
21,1,615.00,166.49,50.00,150.00,1
21,3,480.52,174.78,50.00,150.00,1
22,1,615.00,166.22,50.00,150.00,1
22,3,484.52,174.78,50.00,150.00,1
23,1,615.00,166.22,50.00,150.00,1
23,3,484.52,174.78,50.00,150.00,1
24,1,615.00,165.67,50.00,150.00,1
24,3,492.53,174.78,50.00,150.00,1
25,1,615.00,165.40,50.00,150.00,1
25,3,496.53,174.78,50.00,150.00,1
26,1,615.00,165.40,50.00,150.00,1
26,3,496.53,174.78,50.00,150.00,1
27,1,615.00,164.87,50.00,150.00,1
27,3,504.54,174.78,50.00,150.00,1
28,1,615.00,164.87,50.00,150.00,1
28,3,504.54,174.78,50.00,150.00,1
29,1,615.00,164.35,50.00,150.00,1
29,3,512.54,174.78,50.00,150.00,1
30,1,615.00,164.35,50.00,150.00,1
30,3,512.54,174.78,50.00,150.00,1
31,1,615.00,163.84,50.00,150.00,1
31,3,520.55,174.78,50.00,150.00,1
32,1,615.00,163.58,50.00,150.00,1
32,3,524.55,174.78,50.00,150.00,1
33,1,615.00,163.33,50.00,150.00,1
33,3,528.56,174.78,50.00,150.00,1
34,1,615.00,163.08,50.00,150.00,1
34,3,532.56,174.78,50.00,150.00,1
35,1,615.00,162.83,50.00,150.00,1
